participant,blockcode,trialnum,correct,latency1,stimoli,categorie,Condition,latency.cor,blocco,block,latency
46,Whitebad,122,1,844,cattivo,Negativo,inc,844,test_inc5,testWhitebad,844
46,Whitebad,124,1,1060,bm14,NeroMaschio,inc,1060,test_inc5,testWhitebad,1060
46,Whitebad,126,0,1532,piacere,Positivo,inc,2394,test_inc5,testWhitebad,2394
46,Whitegood,2,1,640,felicità,Positivo,comp,640,prova_comp7,practiceWhitegood,640
46,Whitegood,4,1,455,wf3,BiancoFem,comp,455,prova_comp7,practiceWhitegood,455
46,Whitegood,6,1,527,gioia,Positivo,comp,527,prova_comp7,practiceWhitegood,527
46,Whitegood,8,1,435,bm23,NeroMaschio,comp,435,prova_comp7,practiceWhitegood,435
46,Whitegood,10,1,771,buono,Positivo,comp,771,prova_comp7,practiceWhitegood,771
46,Whitegood,12,1,422,bm56,NeroMaschio,comp,422,prova_comp7,practiceWhitegood,422
46,Whitegood,14,1,599,male,Negativo,comp,599,prova_comp7,practiceWhitegood,599
46,Whitegood,16,1,481,bm14,NeroMaschio,comp,481,prova_comp7,practiceWhitegood,481
46,Whitegood,18,1,631,fallimento,Negativo,comp,631,prova_comp7,practiceWhitegood,631
46,Whitegood,20,1,504,bf56,NeroFemmina,comp,504,prova_comp7,practiceWhitegood,504
46,Whitegood,22,1,477,fastidioso,Negativo,comp,477,prova_comp7,practiceWhitegood,477
46,Whitegood,24,1,651,bf14,NeroFemmina,comp,651,prova_comp7,practiceWhitegood,651
46,Whitegood,26,1,475,cattivo,Negativo,comp,475,prova_comp7,practiceWhitegood,475
46,Whitegood,28,1,553,wm6,BiancoMaschio,comp,553,prova_comp7,practiceWhitegood,553
46,Whitegood,30,1,485,amore,Positivo,comp,485,prova_comp7,practiceWhitegood,485
46,Whitegood,32,1,515,bf23,NeroFemmina,comp,515,prova_comp7,practiceWhitegood,515
46,Whitegood,34,1,768,ridere,Positivo,comp,768,prova_comp7,practiceWhitegood,768
46,Whitegood,36,1,715,wm1,BiancoMaschio,comp,715,prova_comp7,practiceWhitegood,715
46,Whitegood,38,1,688,terribile,Negativo,comp,688,prova_comp7,practiceWhitegood,688
46,Whitegood,40,1,678,wf6,BiancoFem,comp,678,prova_comp7,practiceWhitegood,678
46,Whitegood,43,1,1363,bm56,NeroMaschio,comp,1363,test_comp7,testWhitegood,1363
46,Whitegood,45,1,1375,gloria,Positivo,comp,1375,test_comp7,testWhitegood,1375
46,Whitegood,47,1,473,bm14,NeroMaschio,comp,473,test_comp7,testWhitegood,473
46,Whitegood,49,1,904,piacere,Positivo,comp,904,test_comp7,testWhitegood,904
46,Whitegood,51,1,3390,bf23,NeroFemmina,comp,3390,test_comp7,testWhitegood,3390
46,Whitegood,53,1,1153,pace,Positivo,comp,1153,test_comp7,testWhitegood,1153
46,Whitegood,55,1,653,wf2,BiancoFem,comp,653,test_comp7,testWhitegood,653
46,Whitegood,57,1,876,ridere,Positivo,comp,876,test_comp7,testWhitegood,876
46,Whitegood,59,1,2955,wm4,BiancoMaschio,comp,2955,test_comp7,testWhitegood,2955
46,Whitegood,61,0,887,piacere,Positivo,comp,1891,test_comp7,testWhitegood,1891
46,Whitegood,64,1,2333,wf3,BiancoFem,comp,2333,test_comp7,testWhitegood,2333
46,Whitegood,66,1,1282,orribile,Negativo,comp,1282,test_comp7,testWhitegood,1282
46,Whitegood,68,1,1648,wm1,BiancoMaschio,comp,1648,test_comp7,testWhitegood,1648
46,Whitegood,70,1,1056,odio,Negativo,comp,1056,test_comp7,testWhitegood,1056
46,Whitegood,72,1,776,wf6,BiancoFem,comp,776,test_comp7,testWhitegood,776
46,Whitegood,74,1,795,dolore,Negativo,comp,795,test_comp7,testWhitegood,795
46,Whitegood,76,1,1028,wm6,BiancoMaschio,comp,1028,test_comp7,testWhitegood,1028
46,Whitegood,78,1,861,cattivo,Negativo,comp,861,test_comp7,testWhitegood,861
46,Whitegood,80,1,2356,bm23,NeroMaschio,comp,2356,test_comp7,testWhitegood,2356
46,Whitegood,82,1,1697,pace,Positivo,comp,1697,test_comp7,testWhitegood,1697
46,Whitegood,84,0,2318,bf56,NeroFemmina,comp,2784,test_comp7,testWhitegood,2784
46,Whitegood,87,1,464,amore,Positivo,comp,464,test_comp7,testWhitegood,464
46,Whitegood,89,1,1567,wf2,BiancoFem,comp,1567,test_comp7,testWhitegood,1567
46,Whitegood,91,1,1578,fastidioso,Negativo,comp,1578,test_comp7,testWhitegood,1578
46,Whitegood,93,1,1917,wm4,BiancoMaschio,comp,1917,test_comp7,testWhitegood,1917
46,Whitegood,95,1,498,odio,Negativo,comp,498,test_comp7,testWhitegood,498
46,Whitegood,97,0,856,bf14,NeroFemmina,comp,1445,test_comp7,testWhitegood,1445
46,Whitegood,100,1,2103,gloria,Positivo,comp,2103,test_comp7,testWhitegood,2103
46,Whitegood,102,0,2157,bm23,NeroMaschio,comp,2876,test_comp7,testWhitegood,2876
46,Whitegood,105,1,627,buono,Positivo,comp,627,test_comp7,testWhitegood,627
46,Whitegood,107,1,1843,wf3,BiancoFem,comp,1843,test_comp7,testWhitegood,1843
46,Whitegood,109,1,652,terribile,Negativo,comp,652,test_comp7,testWhitegood,652
46,Whitegood,111,1,964,wm1,BiancoMaschio,comp,964,test_comp7,testWhitegood,964
46,Whitegood,113,1,671,male,Negativo,comp,671,test_comp7,testWhitegood,671
46,Whitegood,115,1,814,wm6,BiancoMaschio,comp,814,test_comp7,testWhitegood,814
46,Whitegood,117,1,1311,orribile,Negativo,comp,1311,test_comp7,testWhitegood,1311
46,Whitegood,119,1,1612,bf23,NeroFemmina,comp,1612,test_comp7,testWhitegood,1612
46,Whitegood,121,1,1047,gioia,Positivo,comp,1047,test_comp7,testWhitegood,1047
46,Whitegood,123,1,2150,bf56,NeroFemmina,comp,2150,test_comp7,testWhitegood,2150
46,Whitegood,125,1,1082,dolore,Negativo,comp,1082,test_comp7,testWhitegood,1082
47,Whitebad,2,1,1051,amore,Positivo,inc,1051,prova_inc4,practiceWhitebad,1051
47,Whitebad,4,1,682,wm6,BiancoMaschio,inc,682,prova_inc4,practiceWhitebad,682
47,Whitebad,6,1,577,piacere,Positivo,inc,577,prova_inc4,practiceWhitebad,577
47,Whitebad,8,1,763,wm4,BiancoMaschio,inc,763,prova_inc4,practiceWhitebad,763
47,Whitebad,10,1,687,ridere,Positivo,inc,687,prova_inc4,practiceWhitebad,687
47,Whitebad,12,1,941,wf6,BiancoFem,inc,941,prova_inc4,practiceWhitebad,941
47,Whitebad,14,1,969,pace,Positivo,inc,969,prova_inc4,practiceWhitebad,969
47,Whitebad,16,1,692,wf3,BiancoFem,inc,692,prova_inc4,practiceWhitebad,692
47,Whitebad,18,1,1251,dolore,Negativo,inc,1251,prova_inc4,practiceWhitebad,1251
47,Whitebad,20,1,1098,bf56,NeroFemmina,inc,1098,prova_inc4,practiceWhitebad,1098
47,Whitebad,22,1,592,buono,Positivo,inc,592,prova_inc4,practiceWhitebad,592
47,Whitebad,24,1,530,wf2,BiancoFem,inc,530,prova_inc4,practiceWhitebad,530
47,Whitebad,26,1,599,felicità,Positivo,inc,599,prova_inc4,practiceWhitebad,599
47,Whitebad,28,1,1496,bm23,NeroMaschio,inc,1496,prova_inc4,practiceWhitebad,1496
47,Whitebad,30,1,687,odio,Negativo,inc,687,prova_inc4,practiceWhitebad,687
47,Whitebad,32,1,861,bm14,NeroMaschio,inc,861,prova_inc4,practiceWhitebad,861
47,Whitebad,34,0,797,gioia,Positivo,inc,1202,prova_inc4,practiceWhitebad,1202
47,Whitebad,37,1,646,bf14,NeroFemmina,inc,646,prova_inc4,practiceWhitebad,646
47,Whitebad,39,1,670,gloria,Positivo,inc,670,prova_inc4,practiceWhitebad,670
47,Whitebad,41,1,549,bf23,NeroFemmina,inc,549,prova_inc4,practiceWhitebad,549
47,Whitebad,44,1,787,bm56,NeroMaschio,inc,787,test_inc4,testWhitebad,787
47,Whitebad,46,1,581,buono,Positivo,inc,581,test_inc4,testWhitebad,581
47,Whitebad,48,1,1151,wm1,BiancoMaschio,inc,1151,test_inc4,testWhitebad,1151
47,Whitebad,50,1,627,fallimento,Negativo,inc,627,test_inc4,testWhitebad,627
47,Whitebad,52,1,571,wf2,BiancoFem,inc,571,test_inc4,testWhitebad,571
47,Whitebad,54,0,670,felicità,Positivo,inc,1049,test_inc4,testWhitebad,1049
47,Whitebad,57,0,613,wm1,BiancoMaschio,inc,922,test_inc4,testWhitebad,922
47,Whitebad,60,1,850,cattivo,Negativo,inc,850,test_inc4,testWhitebad,850
47,Whitebad,62,1,1001,wm4,BiancoMaschio,inc,1001,test_inc4,testWhitebad,1001
47,Whitebad,64,1,715,gioia,Positivo,inc,715,test_inc4,testWhitebad,715
47,Whitebad,66,1,544,bf56,NeroFemmina,inc,544,test_inc4,testWhitebad,544
47,Whitebad,68,1,628,gloria,Positivo,inc,628,test_inc4,testWhitebad,628
47,Whitebad,70,1,596,bm56,NeroMaschio,inc,596,test_inc4,testWhitebad,596
47,Whitebad,72,1,615,terribile,Negativo,inc,615,test_inc4,testWhitebad,615
47,Whitebad,74,1,856,wm6,BiancoMaschio,inc,856,test_inc4,testWhitebad,856
47,Whitebad,76,1,544,orribile,Negativo,inc,544,test_inc4,testWhitebad,544
47,Whitebad,78,1,571,bf23,NeroFemmina,inc,571,test_inc4,testWhitebad,571
47,Whitebad,80,1,558,pace,Positivo,inc,558,test_inc4,testWhitebad,558
47,Whitebad,82,0,713,bm23,NeroMaschio,inc,1054,test_inc4,testWhitebad,1054
47,Whitebad,85,1,769,male,Negativo,inc,769,test_inc4,testWhitebad,769
47,Whitebad,87,0,483,wf3,BiancoFem,inc,963,test_inc4,testWhitebad,963
47,Whitebad,90,1,766,ridere,Positivo,inc,766,test_inc4,testWhitebad,766
47,Whitebad,92,1,1121,bf14,NeroFemmina,inc,1121,test_inc4,testWhitebad,1121
47,Whitebad,94,1,726,fastidioso,Negativo,inc,726,test_inc4,testWhitebad,726
47,Whitebad,96,1,594,bm14,NeroMaschio,inc,594,test_inc4,testWhitebad,594
47,Whitebad,98,1,957,dolore,Negativo,inc,957,test_inc4,testWhitebad,957
47,Whitebad,100,1,592,bf56,NeroFemmina,inc,592,test_inc4,testWhitebad,592
47,Whitebad,102,1,531,odio,Negativo,inc,531,test_inc4,testWhitebad,531
47,Whitebad,104,0,911,wf6,BiancoFem,inc,1233,test_inc4,testWhitebad,1233
47,Whitebad,107,1,719,fallimento,Negativo,inc,719,test_inc4,testWhitebad,719
47,Whitebad,109,1,723,wm4,BiancoMaschio,inc,723,test_inc4,testWhitebad,723
47,Whitebad,111,1,625,cattivo,Negativo,inc,625,test_inc4,testWhitebad,625
47,Whitebad,113,1,433,wm1,BiancoMaschio,inc,433,test_inc4,testWhitebad,433
47,Whitebad,115,1,506,terribile,Negativo,inc,506,test_inc4,testWhitebad,506
47,Whitebad,117,1,623,bm23,NeroMaschio,inc,623,test_inc4,testWhitebad,623
47,Whitebad,119,1,544,amore,Positivo,inc,544,test_inc4,testWhitebad,544
47,Whitebad,121,1,571,bm14,NeroMaschio,inc,571,test_inc4,testWhitebad,571
47,Whitebad,123,1,503,orribile,Negativo,inc,503,test_inc4,testWhitebad,503
47,Whitebad,125,1,628,wm6,BiancoMaschio,inc,628,test_inc4,testWhitebad,628
47,Whitebad,127,1,525,male,Negativo,inc,525,test_inc4,testWhitebad,525
47,Whitegood,2,1,740,cattivo,Negativo,comp,740,prova_comp6,practiceWhitegood,740
47,Whitegood,4,1,472,bf14,NeroFemmina,comp,472,prova_comp6,practiceWhitegood,472
47,Whitegood,6,1,679,gioia,Positivo,comp,679,prova_comp6,practiceWhitegood,679
47,Whitegood,8,1,469,wf3,BiancoFem,comp,469,prova_comp6,practiceWhitegood,469
47,Whitegood,10,1,420,buono,Positivo,comp,420,prova_comp6,practiceWhitegood,420
47,Whitegood,12,1,429,wf6,BiancoFem,comp,429,prova_comp6,practiceWhitegood,429
47,Whitegood,14,1,542,fastidioso,Negativo,comp,542,prova_comp6,practiceWhitegood,542
47,Whitegood,16,1,425,bm23,NeroMaschio,comp,425,prova_comp6,practiceWhitegood,425
47,Whitegood,18,1,578,orribile,Negativo,comp,578,prova_comp6,practiceWhitegood,578
47,Whitegood,20,1,444,bf56,NeroFemmina,comp,444,prova_comp6,practiceWhitegood,444
47,Whitegood,22,1,780,felicità,Positivo,comp,780,prova_comp6,practiceWhitegood,780
47,Whitegood,24,1,495,bm56,NeroMaschio,comp,495,prova_comp6,practiceWhitegood,495
47,Whitegood,26,1,669,amore,Positivo,comp,669,prova_comp6,practiceWhitegood,669
47,Whitegood,28,0,356,wm4,BiancoMaschio,comp,737,prova_comp6,practiceWhitegood,737
47,Whitegood,31,1,520,fallimento,Negativo,comp,520,prova_comp6,practiceWhitegood,520
47,Whitegood,33,1,644,bm14,NeroMaschio,comp,644,prova_comp6,practiceWhitegood,644
47,Whitegood,35,1,557,odio,Negativo,comp,557,prova_comp6,practiceWhitegood,557
47,Whitegood,37,0,424,wm1,BiancoMaschio,comp,751,prova_comp6,practiceWhitegood,751
47,Whitegood,40,1,539,pace,Positivo,comp,539,prova_comp6,practiceWhitegood,539
47,Whitegood,42,1,583,wf2,BiancoFem,comp,583,prova_comp6,practiceWhitegood,583
47,Whitegood,45,1,508,bf23,NeroFemmina,comp,508,test_comp6,testWhitegood,508
47,Whitegood,47,1,634,gloria,Positivo,comp,634,test_comp6,testWhitegood,634
47,Whitegood,49,1,506,wm6,BiancoMaschio,comp,506,test_comp6,testWhitegood,506
47,Whitegood,51,1,416,ridere,Positivo,comp,416,test_comp6,testWhitegood,416
47,Whitegood,53,1,497,bm14,NeroMaschio,comp,497,test_comp6,testWhitegood,497
47,Whitegood,55,1,463,dolore,Negativo,comp,463,test_comp6,testWhitegood,463
47,Whitegood,57,1,565,wm1,BiancoMaschio,comp,565,test_comp6,testWhitegood,565
47,Whitegood,59,1,489,piacere,Positivo,comp,489,test_comp6,testWhitegood,489
47,Whitegood,61,1,511,bm23,NeroMaschio,comp,511,test_comp6,testWhitegood,511
47,Whitegood,63,1,581,terribile,Negativo,comp,581,test_comp6,testWhitegood,581
47,Whitegood,65,1,535,bm56,NeroMaschio,comp,535,test_comp6,testWhitegood,535
47,Whitegood,67,1,515,male,Negativo,comp,515,test_comp6,testWhitegood,515
47,Whitegood,69,1,400,bf14,NeroFemmina,comp,400,test_comp6,testWhitegood,400
47,Whitegood,71,1,529,orribile,Negativo,comp,529,test_comp6,testWhitegood,529
47,Whitegood,73,0,398,wf6,BiancoFem,comp,692,test_comp6,testWhitegood,692
47,Whitegood,76,1,83,buono,Positivo,comp,83,test_comp6,testWhitegood,83
47,Whitegood,78,1,889,bf23,NeroFemmina,comp,889,test_comp6,testWhitegood,889
47,Whitegood,80,1,608,terribile,Negativo,comp,608,test_comp6,testWhitegood,608
47,Whitegood,82,1,729,wf2,BiancoFem,comp,729,test_comp6,testWhitegood,729
47,Whitegood,84,1,614,pace,Positivo,comp,614,test_comp6,testWhitegood,614
47,Whitegood,86,1,727,bf56,NeroFemmina,comp,727,test_comp6,testWhitegood,727
47,Whitegood,88,1,613,amore,Positivo,comp,613,test_comp6,testWhitegood,613
47,Whitegood,90,1,709,bf14,NeroFemmina,comp,709,test_comp6,testWhitegood,709
47,Whitegood,92,1,531,gioia,Positivo,comp,531,test_comp6,testWhitegood,531
47,Whitegood,94,1,503,wm4,BiancoMaschio,comp,503,test_comp6,testWhitegood,503
47,Whitegood,96,1,621,dolore,Negativo,comp,621,test_comp6,testWhitegood,621
47,Whitegood,98,1,581,bf56,NeroFemmina,comp,581,test_comp6,testWhitegood,581
47,Whitegood,100,1,624,fastidioso,Negativo,comp,624,test_comp6,testWhitegood,624
47,Whitegood,102,1,696,wm6,BiancoMaschio,comp,696,test_comp6,testWhitegood,696
47,Whitegood,104,1,1039,piacere,Positivo,comp,1039,test_comp6,testWhitegood,1039
47,Whitegood,106,1,495,bf23,NeroFemmina,comp,495,test_comp6,testWhitegood,495
47,Whitegood,108,1,709,ridere,Positivo,comp,709,test_comp6,testWhitegood,709
47,Whitegood,110,0,418,wf3,BiancoFem,comp,899,test_comp6,testWhitegood,899
47,Whitegood,113,0,504,male,Negativo,comp,915,test_comp6,testWhitegood,915
47,Whitegood,116,0,620,wm4,BiancoMaschio,comp,1007,test_comp6,testWhitegood,1007
47,Whitegood,119,1,556,gloria,Positivo,comp,556,test_comp6,testWhitegood,556
47,Whitegood,121,1,592,wm6,BiancoMaschio,comp,592,test_comp6,testWhitegood,592
47,Whitegood,123,1,1114,odio,Negativo,comp,1114,test_comp6,testWhitegood,1114
47,Whitegood,125,1,487,wm1,BiancoMaschio,comp,487,test_comp6,testWhitegood,487
47,Whitegood,127,1,829,cattivo,Negativo,comp,829,test_comp6,testWhitegood,829
48,Whitebad,2,1,1001,gioia,Positivo,inc,1001,prova_inc5,practiceWhitebad,1001
48,Whitebad,4,0,723,wf6,BiancoFem,inc,1065,prova_inc5,practiceWhitebad,1065
48,Whitebad,7,1,833,buono,Positivo,inc,833,prova_inc5,practiceWhitebad,833
48,Whitebad,9,1,609,bf56,NeroFemmina,inc,609,prova_inc5,practiceWhitebad,609
48,Whitebad,11,0,2027,felicità,Positivo,inc,2326,prova_inc5,practiceWhitebad,2326
48,Whitebad,14,1,728,wf3,BiancoFem,inc,728,prova_inc5,practiceWhitebad,728
48,Whitebad,16,1,533,terribile,Negativo,inc,533,prova_inc5,practiceWhitebad,533
48,Whitebad,18,1,1185,bm23,NeroMaschio,inc,1185,prova_inc5,practiceWhitebad,1185
48,Whitebad,20,0,540,pace,Positivo,inc,882,prova_inc5,practiceWhitebad,882
48,Whitebad,23,1,801,bm14,NeroMaschio,inc,801,prova_inc5,practiceWhitebad,801
48,Whitebad,25,1,1499,amore,Positivo,inc,1499,prova_inc5,practiceWhitebad,1499
48,Whitebad,27,0,729,wm6,BiancoMaschio,inc,1181,prova_inc5,practiceWhitebad,1181
48,Whitebad,30,1,643,dolore,Negativo,inc,643,prova_inc5,practiceWhitebad,643
48,Whitebad,32,1,1202,bm56,NeroMaschio,inc,1202,prova_inc5,practiceWhitebad,1202
48,Whitebad,34,0,708,ridere,Positivo,inc,1076,prova_inc5,practiceWhitebad,1076
48,Whitebad,37,1,538,bf23,NeroFemmina,inc,538,prova_inc5,practiceWhitebad,538
48,Whitebad,39,1,910,gloria,Positivo,inc,910,prova_inc5,practiceWhitebad,910
48,Whitebad,41,1,995,wm4,BiancoMaschio,inc,995,prova_inc5,practiceWhitebad,995
48,Whitebad,43,1,541,orribile,Negativo,inc,541,prova_inc5,practiceWhitebad,541
48,Whitebad,45,0,953,wm1,BiancoMaschio,inc,1340,prova_inc5,practiceWhitebad,1340
48,Whitebad,49,1,765,wf2,BiancoFem,inc,765,test_inc5,testWhitebad,765
48,Whitebad,51,1,848,piacere,Positivo,inc,848,test_inc5,testWhitebad,848
48,Whitebad,53,1,1343,bf14,NeroFemmina,inc,1343,test_inc5,testWhitebad,1343
48,Whitebad,55,1,636,male,Negativo,inc,636,test_inc5,testWhitebad,636
48,Whitebad,57,1,668,bf23,NeroFemmina,inc,668,test_inc5,testWhitebad,668
48,Whitebad,59,1,1051,gloria,Positivo,inc,1051,test_inc5,testWhitebad,1051
48,Whitebad,61,0,763,bm23,NeroMaschio,inc,1103,test_inc5,testWhitebad,1103
48,Whitebad,64,1,672,odio,Negativo,inc,672,test_inc5,testWhitebad,672
48,Whitebad,66,1,751,wf6,BiancoFem,inc,751,test_inc5,testWhitebad,751
48,Whitebad,68,1,739,fallimento,Negativo,inc,739,test_inc5,testWhitebad,739
48,Whitebad,70,0,911,wm6,BiancoMaschio,inc,1338,test_inc5,testWhitebad,1338
48,Whitebad,73,1,563,fastidioso,Negativo,inc,563,test_inc5,testWhitebad,563
48,Whitebad,75,1,862,wm4,BiancoMaschio,inc,862,test_inc5,testWhitebad,862
48,Whitebad,77,0,629,piacere,Positivo,inc,1001,test_inc5,testWhitebad,1001
48,Whitebad,80,0,614,wf2,BiancoFem,inc,1060,test_inc5,testWhitebad,1060
48,Whitebad,83,1,1069,ridere,Positivo,inc,1069,test_inc5,testWhitebad,1069
48,Whitebad,85,0,788,wm1,BiancoMaschio,inc,1225,test_inc5,testWhitebad,1225
48,Whitebad,88,1,1116,cattivo,Negativo,inc,1116,test_inc5,testWhitebad,1116
48,Whitebad,90,1,1305,bm56,NeroMaschio,inc,1305,test_inc5,testWhitebad,1305
48,Whitebad,92,1,951,fastidioso,Negativo,inc,951,test_inc5,testWhitebad,951
48,Whitebad,94,1,1227,wf3,BiancoFem,inc,1227,test_inc5,testWhitebad,1227
48,Whitebad,96,1,556,orribile,Negativo,inc,556,test_inc5,testWhitebad,556
48,Whitebad,98,1,528,wf6,BiancoFem,inc,528,test_inc5,testWhitebad,528
48,Whitebad,100,1,733,amore,Positivo,inc,733,test_inc5,testWhitebad,733
48,Whitebad,102,1,705,bm14,NeroMaschio,inc,705,test_inc5,testWhitebad,705
48,Whitebad,104,0,1287,felicità,Positivo,inc,1698,test_inc5,testWhitebad,1698
48,Whitebad,107,1,1340,bf56,NeroFemmina,inc,1340,test_inc5,testWhitebad,1340
48,Whitebad,109,1,560,odio,Negativo,inc,560,test_inc5,testWhitebad,560
48,Whitebad,111,1,635,bf14,NeroFemmina,inc,635,test_inc5,testWhitebad,635
48,Whitebad,113,1,819,buono,Positivo,inc,819,test_inc5,testWhitebad,819
48,Whitebad,115,1,588,bm14,NeroMaschio,inc,588,test_inc5,testWhitebad,588
48,Whitebad,117,1,615,fallimento,Negativo,inc,615,test_inc5,testWhitebad,615
48,Whitebad,119,1,655,wf3,BiancoFem,inc,655,test_inc5,testWhitebad,655
48,Whitebad,121,1,767,male,Negativo,inc,767,test_inc5,testWhitebad,767
48,Whitebad,123,1,578,bm23,NeroMaschio,inc,578,test_inc5,testWhitebad,578
48,Whitebad,125,1,709,dolore,Negativo,inc,709,test_inc5,testWhitebad,709
48,Whitebad,127,0,450,bf14,NeroFemmina,inc,801,test_inc5,testWhitebad,801
48,Whitebad,130,1,1050,pace,Positivo,inc,1050,test_inc5,testWhitebad,1050
48,Whitebad,132,1,762,wm6,BiancoMaschio,inc,762,test_inc5,testWhitebad,762
48,Whitebad,134,1,526,terribile,Negativo,inc,526,test_inc5,testWhitebad,526
48,Whitegood,2,1,782,piacere,Positivo,comp,782,prova_comp7,practiceWhitegood,782
48,Whitegood,4,0,761,bf56,NeroFemmina,comp,1131,prova_comp7,practiceWhitegood,1131
48,Whitegood,7,1,701,odio,Negativo,comp,701,prova_comp7,practiceWhitegood,701
48,Whitegood,9,1,578,wm4,BiancoMaschio,comp,578,prova_comp7,practiceWhitegood,578
48,Whitegood,11,1,1157,fastidioso,Negativo,comp,1157,prova_comp7,practiceWhitegood,1157
48,Whitegood,13,1,465,bf14,NeroFemmina,comp,465,prova_comp7,practiceWhitegood,465
48,Whitegood,15,1,576,terribile,Negativo,comp,576,prova_comp7,practiceWhitegood,576
48,Whitegood,17,1,554,wm1,BiancoMaschio,comp,554,prova_comp7,practiceWhitegood,554
48,Whitegood,19,1,453,amore,Positivo,comp,453,prova_comp7,practiceWhitegood,453
48,Whitegood,21,1,485,wm6,BiancoMaschio,comp,485,prova_comp7,practiceWhitegood,485
48,Whitegood,23,1,531,fallimento,Negativo,comp,531,prova_comp7,practiceWhitegood,531
48,Whitegood,25,1,879,wf2,BiancoFem,comp,879,prova_comp7,practiceWhitegood,879
48,Whitegood,27,1,902,dolore,Negativo,comp,902,prova_comp7,practiceWhitegood,902
48,Whitegood,29,1,564,wf3,BiancoFem,comp,564,prova_comp7,practiceWhitegood,564
48,Whitegood,31,1,671,cattivo,Negativo,comp,671,prova_comp7,practiceWhitegood,671
48,Whitegood,33,1,575,wf6,BiancoFem,comp,575,prova_comp7,practiceWhitegood,575
48,Whitegood,35,1,618,male,Negativo,comp,618,prova_comp7,practiceWhitegood,618
48,Whitegood,37,1,538,bm23,NeroMaschio,comp,538,prova_comp7,practiceWhitegood,538
48,Whitegood,39,1,519,ridere,Positivo,comp,519,prova_comp7,practiceWhitegood,519
48,Whitegood,41,1,524,wf3,BiancoFem,comp,524,prova_comp7,practiceWhitegood,524
48,Whitegood,44,1,583,bf23,NeroFemmina,comp,583,test_comp7,testWhitegood,583
48,Whitegood,46,1,425,orribile,Negativo,comp,425,test_comp7,testWhitegood,425
48,Whitegood,48,1,393,bm56,NeroMaschio,comp,393,test_comp7,testWhitegood,393
48,Whitegood,50,1,484,pace,Positivo,comp,484,test_comp7,testWhitegood,484
48,Whitegood,52,1,442,bm14,NeroMaschio,comp,442,test_comp7,testWhitegood,442
48,Whitegood,54,0,514,odio,Negativo,comp,816,test_comp7,testWhitegood,816
48,Whitegood,57,1,458,bm23,NeroMaschio,comp,458,test_comp7,testWhitegood,458
48,Whitegood,59,1,474,gloria,Positivo,comp,474,test_comp7,testWhitegood,474
48,Whitegood,61,1,513,bf14,NeroFemmina,comp,513,test_comp7,testWhitegood,513
48,Whitegood,63,1,494,cattivo,Negativo,comp,494,test_comp7,testWhitegood,494
48,Whitegood,65,1,532,wm4,BiancoMaschio,comp,532,test_comp7,testWhitegood,532
48,Whitegood,67,1,472,buono,Positivo,comp,472,test_comp7,testWhitegood,472
48,Whitegood,69,1,463,bf56,NeroFemmina,comp,463,test_comp7,testWhitegood,463
48,Whitegood,71,1,519,fastidioso,Negativo,comp,519,test_comp7,testWhitegood,519
48,Whitegood,73,1,419,bm56,NeroMaschio,comp,419,test_comp7,testWhitegood,419
48,Whitegood,75,1,484,gioia,Positivo,comp,484,test_comp7,testWhitegood,484
48,Whitegood,77,0,794,bf23,NeroFemmina,comp,1165,test_comp7,testWhitegood,1165
48,Whitegood,80,1,469,felicità,Positivo,comp,469,test_comp7,testWhitegood,469
48,Whitegood,82,1,524,bm14,NeroMaschio,comp,524,test_comp7,testWhitegood,524
48,Whitegood,84,1,537,buono,Positivo,comp,537,test_comp7,testWhitegood,537
48,Whitegood,86,1,933,wf6,BiancoFem,comp,933,test_comp7,testWhitegood,933
48,Whitegood,88,1,505,fallimento,Negativo,comp,505,test_comp7,testWhitegood,505
48,Whitegood,90,1,839,wf2,BiancoFem,comp,839,test_comp7,testWhitegood,839
48,Whitegood,92,1,455,male,Negativo,comp,455,test_comp7,testWhitegood,455
48,Whitegood,94,1,871,wm1,BiancoMaschio,comp,871,test_comp7,testWhitegood,871
48,Whitegood,96,1,670,dolore,Negativo,comp,670,test_comp7,testWhitegood,670
48,Whitegood,98,1,525,bm23,NeroMaschio,comp,525,test_comp7,testWhitegood,525
48,Whitegood,100,1,498,amore,Positivo,comp,498,test_comp7,testWhitegood,498
48,Whitegood,102,1,471,bm14,NeroMaschio,comp,471,test_comp7,testWhitegood,471
48,Whitegood,104,1,462,felicità,Positivo,comp,462,test_comp7,testWhitegood,462
48,Whitegood,106,1,501,wm6,BiancoMaschio,comp,501,test_comp7,testWhitegood,501
48,Whitegood,108,1,458,piacere,Positivo,comp,458,test_comp7,testWhitegood,458
48,Whitegood,110,1,457,wm6,BiancoMaschio,comp,457,test_comp7,testWhitegood,457
48,Whitegood,112,1,449,terribile,Negativo,comp,449,test_comp7,testWhitegood,449
48,Whitegood,114,1,400,bf14,NeroFemmina,comp,400,test_comp7,testWhitegood,400
48,Whitegood,116,1,458,ridere,Positivo,comp,458,test_comp7,testWhitegood,458
48,Whitegood,118,1,521,wm4,BiancoMaschio,comp,521,test_comp7,testWhitegood,521
48,Whitegood,120,1,470,pace,Positivo,comp,470,test_comp7,testWhitegood,470
48,Whitegood,122,1,453,wf3,BiancoFem,comp,453,test_comp7,testWhitegood,453
48,Whitegood,124,1,429,gloria,Positivo,comp,429,test_comp7,testWhitegood,429
